Date,Open,High,Low,Close,Volume,Adj Close
2015-08-20,17345.320312,17345.320312,16990.689453,16990.689453,128530000,16990.689453
2015-08-21,16990.689453,16990.689453,16459.550781,16459.75,225170000,16459.75
2015-08-24,16459.75,16459.75,15370.330078,15871.349609,293920000,15871.349609
2015-08-25,15882.269531,16312.94043,15651.240234,15666.44043,213220000,15666.44043
2015-08-26,15676.259766,16303.75,15676.259766,16285.509766,208420000,16285.509766
2015-08-27,16285.509766,16666.689453,16285.509766,16654.769531,171980000,16654.769531
2015-08-28,16649.419922,16669.970703,16535.179688,16643.009766,131790000,16643.009766
2015-08-31,16632.019531,16632.019531,16444.050781,16528.029297,141440000,16528.029297
2015-09-01,16528.029297,16528.029297,15979.950195,16058.349609,171390000,16058.349609
2015-09-02,16058.349609,16352.580078,16058.349609,16351.379883000001,133480000,16351.379883000001
2015-09-03,16364.339844,16550.070312,16317.30957,16374.759766,109730000,16374.759766
2015-09-04,16341.160156,16341.160156,16003.830078,16102.379883000001,159470000,16102.379883000001
2015-09-08,16109.929688,16503.410156,16109.929688,16492.679688,123870000,16492.679688
2015-09-09,16505.039062,16664.650391,16220.099609,16253.570312,118790000,16253.570312
2015-09-10,16252.570312,16441.939453,16212.080078,16330.400391,122690000,16330.400391
2015-09-11,16330.400391,16434.759766,16244.650391,16433.089844,104630000,16433.089844
2015-09-14,16450.859375,16450.859375,16330.870116999999,16370.959961000002,92660000,16370.959961000002
2015-09-15,16382.580078,16644.109375,16382.580078,16599.849609,93050000,16599.849609
2015-09-16,16599.509766,16755.980469,16593.900391,16739.949219,99620000,16739.949219
2015-09-17,16738.080078,16933.429688,16639.929688,16674.740234,129600000,16674.740234
2015-09-18,16674.740234,16674.740234,16343.759766,16384.580078,341690000,16384.580078
2015-09-21,16406.099609,16578.599609,16391.880859,16510.189453,90730000,16510.189453
2015-09-22,16477.449219,16477.449219,16221.730469,16330.469727000002,119010000,16330.469727000002
2015-09-23,16332.80957,16355.290038999998,16211.980469,16279.889647999998,86030000,16279.889647999998
2015-09-24,16257.110352000002,16257.110352000002,16016.360352000002,16201.320312,122220000,16201.320312
2015-09-25,16205.070312,16465.230469,16205.070312,16314.669922,130790000,16314.669922
2015-09-28,16313.259766,16313.259766,15981.849609,16001.889647999998,139930000,16001.889647999998
2015-09-29,16001.759766,16118.889647999998,15942.370116999999,16049.129883000001,121160000,16049.129883000001
2015-09-30,16057.080078,16297.599609,16057.080078,16284.700195,145740000,16284.700195
2015-10-01,16278.620116999999,16348.870116999999,16073.820312,16272.009766,111420000,16272.009766
2015-10-02,16258.25,16472.769531,16013.660156,16472.369141,136890000,16472.369141
2015-10-05,16502.099609,16798.369141,16502.099609,16776.429688,127660000,16776.429688
2015-10-06,16774.019531,16865.089844,16746.029297,16790.189453,120010000,16790.189453
2015-10-07,16805.419922,16963.300781,16765.0,16912.289062,115690000,16912.289062
2015-10-08,16904.169922,17081.279297,16859.339844,17050.75,100730000,17050.75
2015-10-09,17054.689453,17110.880859,17027.230469,17084.490234,103730000,17084.490234
